,text,language_code,text_code,n_chars,script_name,script_type,language,language_family,language_sub_family,font,oreintation,characters,consonants,vowels,secondary_type,path,text_width,text_pixels
2795,آلة,ar,150,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_44.jpeg,45,396
2796,شكل,ar,151,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_45.jpeg,89,661
2797,ميدان,ar,152,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_46.jpeg,85,695
2798,صحيح,ar,153,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_47.jpeg,108,928
2799,جنيه,ar,154,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_48.jpeg,80,695
2800,جمال,ar,155,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_49.jpeg,67,615
2801,سوق,ar,156,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_50.jpeg,78,622
2802,وقفت,ar,157,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_51.jpeg,102,782
2803,احتوى,ar,158,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_52.jpeg,99,788
2804,أمام,ar,159,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_0.jpeg,48,492
2805,علم,ar,160,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_1.jpeg,55,533
2806,نهائي,ar,161,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_2.jpeg,91,784
2807,أخضر,ar,162,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_3.jpeg,83,707
2808,سريع,ar,163,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_4.jpeg,95,745
2809,تطور,ar,164,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_5.jpeg,83,616
2810,محيط,ar,165,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_6.jpeg,86,804
2811,دقيقة,ar,166,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_7.jpeg,102,914
2812,قوي,ar,167,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_8.jpeg,63,595
2813,خاص,ar,168,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_9.jpeg,71,583
2814,وراء,ar,169,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_10.jpeg,47,391
2815,واضح,ar,170,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_11.jpeg,85,722
2816,أنتج,ar,171,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_12.jpeg,83,645
2817,شارع,ar,172,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_13.jpeg,79,629
2818,ضرب,ar,173,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_14.jpeg,86,550
2819,شيء,ar,174,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_15.jpeg,76,587
2820,دورة,ar,175,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_16.jpeg,54,447
2821,دولاب,ar,176,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_17.jpeg,91,634
2822,أجبر,ar,177,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_18.jpeg,73,562
2823,كائن,ar,178,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_19.jpeg,82,678
2824,قرر,ar,179,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_20.jpeg,49,406
2825,سطح,ar,180,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_21.jpeg,85,670
2826,جزيرة,ar,181,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_22.jpeg,82,742
2827,نظام,ar,182,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_23.jpeg,71,615
2828,سجل,ar,183,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_24.jpeg,82,628
2829,شائع,ar,184,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_25.jpeg,91,780
2830,ممكن,ar,185,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_26.jpeg,82,696
2831,طَائِرَة,ar,186,8,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_27.jpeg,82,767
2832,بدلا,ar,187,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_28.jpeg,77,493
2833,تساءل,ar,188,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_29.jpeg,114,751
2834,ضحك,ar,189,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_30.jpeg,91,729
2835,ألف,ar,190,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_31.jpeg,61,502
2836,فحص,ar,191,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_32.jpeg,94,735
2837,شكل,ar,192,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_33.jpeg,89,661
2838,مساواه,ar,193,6,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_34.jpeg,98,790
2839,جلبت,ar,194,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_35.jpeg,107,719
2840,جلب,ar,195,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_36.jpeg,75,547
2841,البعيده,ar,196,7,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_37.jpeg,131,1018
2842,لون,ar,197,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_38.jpeg,58,468
2843,اللغة,ar,198,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_39.jpeg,82,750
2844,بين,ar,199,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_40.jpeg,78,535
2845,الكبري,ar,200,6,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_41.jpeg,126,918
2846,قلب,ar,201,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_42.jpeg,79,570
2847,قدم,ar,202,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_43.jpeg,56,491
2848,ثقيل,ar,203,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_44.jpeg,103,805
2849,رقص,ar,204,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_45.jpeg,81,618
2850,محرك,ar,205,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_46.jpeg,77,670
2851,موضع,ar,206,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_47.jpeg,92,808
2852,مادي,ar,207,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_48.jpeg,63,538
2853,استعمر,ar,208,6,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_49.jpeg,124,928
2854,تحدث,ar,209,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_50.jpeg,100,653
2855,ثقل,ar,210,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_51.jpeg,79,589
2856,عام,ar,211,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_52.jpeg,41,432
2857,أمر,ar,212,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_0.jpeg,36,346
2858,دائرة,ar,213,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_1.jpeg,72,610
2859,أدخل,ar,214,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_2.jpeg,66,581
2860,تقسيم,ar,215,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_3.jpeg,136,1030
2861,مقطع,ar,216,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_4.jpeg,86,820
2862,ربما,ar,217,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_5.jpeg,70,476
2863,فجائي,ar,218,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_6.jpeg,108,966
2864,عد,ar,219,2,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_7.jpeg,32,294
2865,مربع,ar,220,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_8.jpeg,80,609
2866,سبب,ar,221,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_9.jpeg,103,567
2867,طول,ar,222,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_10.jpeg,61,530
2868,مثل,ar,223,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_11.jpeg,70,512
2869,موضوع,ar,224,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_12.jpeg,106,949
2870,قطر,ar,225,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_13.jpeg,62,541
2871,طاقة,ar,226,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_14.jpeg,71,656
2872,المحتمل,ar,227,7,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_15.jpeg,137,1111
2873,أخ,ar,228,2,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_16.jpeg,29,319
2874,اعتقد,ar,229,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_17.jpeg,97,773
2875,جزء,ar,230,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_18.jpeg,46,409
2876,غابة,ar,231,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_19.jpeg,70,572
2877,نافذة,ar,232,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_20.jpeg,89,688
2878,دكان,ar,233,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_21.jpeg,73,535
2879,صيف,ar,234,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_22.jpeg,97,743
2880,قطار,ar,235,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_23.jpeg,70,610
2881,نوم,ar,236,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_24.jpeg,52,459
2882,أثبت,ar,237,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_25.jpeg,104,616
2883,تمرين,ar,238,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_26.jpeg,106,790
2884,القبض,ar,239,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_27.jpeg,129,943
2885,اعتلى,ar,240,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_28.jpeg,103,811
2886,مجلس,ar,241,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_29.jpeg,98,789
2887,شتاء,ar,242,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_30.jpeg,92,612
2888,مكتوب,ar,243,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_31.jpeg,122,853
2889,ماعون,ar,244,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_32.jpeg,77,730
2890,زجاج,ar,245,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_33.jpeg,63,596
2891,حشيش,ar,246,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_34.jpeg,123,972
2892,زار,ar,247,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_35.jpeg,33,250
2893,مضيء,ar,248,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_36.jpeg,95,778
2894,طقس,ar,249,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_37.jpeg,89,700
2895,شهر,ar,250,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_38.jpeg,64,465
2896,مليون,ar,251,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_39.jpeg,98,845
2897,أنهى,ar,252,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_40.jpeg,67,563
2898,سعيد,ar,253,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_41.jpeg,95,753
2899,زهرة,ar,254,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_42.jpeg,51,418
2900,ألبس,ar,255,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_43.jpeg,101,676
2901,غريب,ar,256,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_44.jpeg,85,672
2902,تمانية,ar,257,6,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_45.jpeg,115,905
2903,قرية,ar,258,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_46.jpeg,74,668
2904,رفع,ar,259,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_47.jpeg,65,517
2905,حل,ar,260,2,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_48.jpeg,43,378
2906,معدن,ar,261,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_49.jpeg,70,612
2907,سواء,ar,262,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_50.jpeg,74,550
2908,سبعة,ar,263,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_51.jpeg,101,737
2909,فقرة,ar,264,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_52.jpeg,81,683
2910,ثالث,ar,265,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_0.jpeg,94,601
2911,يجب,ar,266,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_1.jpeg,77,593
2912,وصف,ar,267,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_2.jpeg,87,668
2913,طابق,ar,268,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_3.jpeg,90,688
2914,اما,ar,269,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_4.jpeg,32,299
2915,نتيجة,ar,270,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_5.jpeg,112,890
2916,قرن,ar,271,3,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_6.jpeg,59,479
2917,اعتبر,ar,272,5,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_7.jpeg,101,689
2918,ساحل,ar,273,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_8.jpeg,90,690
2919,تَعْبِير,ar,274,8,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_9.jpeg,117,900
2920,صامت,ar,275,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_10.jpeg,98,698
2921,درجة الحرارة,ar,276,12,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_11.jpeg,165,1335
2922,إصبع,ar,277,4,Arabic,abjad,Arabic,Afro-Asiatic,Semitic,NotoSansArabic-Regular.ttf,left-right,,,, when diacrtics used abugida,data/images/Arabic_12.jpeg,102,768
